date,ticker,adj_close,industry,label,forward_return,split,q_roa,q_cfoa,q_accruals,q_roe,q_roa_ind,q_cfoa_ind,q_accruals_ind,fold,predicted_up_probability,model_says_up,model_was_right
2020-12-14,BMY,47.74993133544922,Pharma,1.0,0.10966475513443008,validation,0.027394532245730307,0.06426045118531735,-0.03686591893958705,0.06856333984608637,0.125,0.125,0.625,1,0.5082148670306459,1,1
2020-12-15,AAPL,124.25425720214844,Technology,0.0,-0.0057870275141233,validation,0.1772557180259843,0.24907992886429878,-0.07182421083831447,0.8786635853012749,1.0,1.0,0.625,1,0.5518127547342172,1,0
2020-12-15,MSFT,204.55532836914062,Technology,0.0,-0.006911816417716099,validation,0.14711246806489015,0.2015774033973309,-0.054464935332440755,0.3588644320539419,0.75,0.75,0.25,1,0.5499298087638194,1,0
2020-12-15,GOOGL,87.28007507324219,Technology,0.0,-0.018999780943558142,validation,0.11476626019656266,0.1821930671728328,-0.06742680697627013,0.1612953221867368,0.5,0.5,0.375,1,0.5605536229307316,1,0
2020-12-15,ABBV,83.24256134033203,Pharma,1.0,0.08745982982501044,validation,0.05267977088777645,0.08905167055426712,-0.03637189966649067,0.5161755075311067,0.25,0.375,0.5,1,0.5074204921357726,1,1
2020-12-15,MRK,64.57577514648438,Pharma,1.0,0.036033821057372295,validation,0.10961024498886414,0.14966592427616926,-0.04005567928730512,0.3372507366545604,0.75,0.875,0.75,1,0.48563619327159246,0,0
2020-12-15,PFE,29.347562789916992,Pharma,0.0,-0.051924616102024035,validation,0.09091924931418068,0.07033070179849484,0.020588547515685847,0.2493602414992568,0.625,0.25,0.25,1,0.49578457238432005,0,1
2020-12-15,META,273.1512756347656,Technology,0.0,-0.08778798700112544,validation,0.12623175836707937,0.24798377459248688,-0.12175201622540752,0.15701047302749488,0.625,0.875,0.875,1,0.5630325103168339,1,0
2020-12-15,WFC,26.216917037963867,Financials,1.0,0.07769925752343632,validation,0.010170011757239026,0.003501160116948112,0.006668851640290914,0.10790239163672291,0.75,0.2857142857142857,0.2857142857142857,1,0.44913402986248274,0,0
2020-12-15,MS,53.92961883544922,Financials,1.0,0.17654399424615375,validation,0.009458752641379166,0.042652258509948325,-0.03319350586856916,0.10229201076996176,0.5,0.8571428571428571,0.8571428571428571,1,0.4143687902951912,0,0
2020-12-15,GILD,48.453739166259766,Pharma,1.0,0.06562339664192418,validation,0.08847202601925162,0.15020204343112453,-0.06173001741187292,0.3087417598165664,0.375,1.0,1.0,1,0.47451931515532386,0,0
2020-12-15,BAC,25.108644485473633,Financials,1.0,0.15258389805472605,validation,0.010016607923016362,0.02255909543055712,-0.012542487507540757,0.10202715268737214,0.625,0.7142857142857143,0.42857142857142855,1,0.42223235001087084,0,0
2020-12-15,GS,214.1508331298828,Financials,1.0,0.24163678751119821,validation,0.007478408810848198,0.021083706767933474,-0.013605297957085276,0.09137614678899082,0.125,0.42857142857142855,0.7142857142857143,1,0.4438528457311053,0,0
2020-12-15,LLY,158.35018920898438,Pharma,1.0,0.13940156710033635,validation,0.18928685204569243,0.11005779820689028,0.07922905383880216,1.723342103627587,1.0,0.5,0.125,1,0.4988087803963773,0,0
2020-12-15,SCHW,47.493988037109375,Financials,1.0,0.15083214299712844,validation,0.008832611987456928,0.02223652990902696,-0.01340391792157003,0.11822156969136,0.375,0.5714285714285714,0.5714285714285714,1,0.43355433402889426,0,0
2020-12-15,AMGN,194.1274871826172,Pharma,1.0,0.06489388468582713,validation,0.12132370004796014,0.14155978773767347,-0.02023608768971332,0.7155762387079113,0.875,0.75,0.375,1,0.5019394899707672,1,1
2020-12-15,NVDA,13.322310447692871,Technology,0.0,-0.03749845645374139,validation,0.104013987574867,0.1771139466537703,-0.07309995907890332,0.18233989826529282,0.375,0.375,0.75,1,0.5601262079455162,1,0
2020-12-15,JPM,104.19435119628906,Financials,1.0,0.16055906137836518,validation,0.011223089046590407,0.0018625565143884494,0.009360532532201957,0.13437570312010122,0.875,0.14285714285714285,0.14285714285714285,1,0.4644800575741286,0,0
2020-12-15,BMY,49.820125579833984,Pharma,1.0,0.07193159412060313,validation,0.027394532245730307,0.06426045118531735,-0.03686591893958705,0.06856333984608637,0.125,0.125,0.625,1,0.5082148670306459,1,1
2020-12-15,AVGO,37.15436935424805,Technology,1.0,0.07556093326399571,validation,0.15459406290196473,0.12228555575172136,0.03230850715024339,0.49151998716972056,0.875,0.25,0.125,1,0.5304328248665386,1,1
2020-12-15,CRM,216.40606689453125,Technology,0.0,-0.03184195778595256,validation,0.002130681818181818,0.07323795995670995,-0.07110727813852814,0.0031257752418754653,0.125,0.125,0.5,1,0.5251860367023744,1,0
2020-12-15,AMZN,158.25599670410156,Technology,0.0,-0.019231516473323662,validation,0.06158147842327034,0.19594654456922733,-0.134365066145957,0.20993053458169736,0.25,0.625,1.0,1,0.5563759154232066,1,0
2020-12-15,AXP,111.06085968017578,Financials,1.0,0.02920491209399434,validation,0.0360943933268895,0.07279756914220412,-0.03670317581531462,0.3090676299785084,1.0,1.0,1.0,1,0.41397532457819636,0,0
2020-12-16,AMGN,192.3675537109375,Pharma,1.0,0.08680598080431512,validation,0.12132370004796014,0.14155978773767347,-0.02023608768971332,0.7155762387079113,0.875,0.75,0.375,1,0.5019394899707672,1,1
2020-12-16,WFC,26.1463680267334,Financials,1.0,0.10050606836318066,validation,0.010170011757239026,0.003501160116948112,0.006668851640290914,0.10790239163672291,0.75,0.2857142857142857,0.2857142857142857,1,0.44913402986248274,0,0
2020-12-16,BAC,25.17877960205078,Financials,1.0,0.1410166342800645,validation,0.010016607923016362,0.02255909543055712,-0.012542487507540757,0.10202715268737214,0.625,0.7142857142857143,0.42857142857142855,1,0.42223235001087084,0,0
2020-12-16,GILD,48.054229736328125,Pharma,1.0,0.13793683766649023,validation,0.08847202601925162,0.15020204343112453,-0.06173001741187292,0.3087417598165664,0.375,1.0,1.0,1,0.47451931515532386,0,0
2020-12-16,ABBV,84.71601867675781,Pharma,1.0,0.08459524754279979,validation,0.05267977088777645,0.08905167055426712,-0.03637189966649067,0.5161755075311067,0.25,0.375,0.5,1,0.5074204921357726,1,1
2020-12-16,PFE,28.6879825592041,Pharma,0.0,-0.029334146235247993,validation,0.09091924931418068,0.07033070179849484,0.020588547515685847,0.2493602414992568,0.625,0.25,0.25,1,0.49578457238432005,0,1
2020-12-16,MS,54.165748596191406,Financials,1.0,0.1675227227174214,validation,0.009458752641379166,0.042652258509948325,-0.03319350586856916,0.10229201076996176,0.5,0.8571428571428571,0.8571428571428571,1,0.4143687902951912,0,0
2020-12-16,META,273.270263671875,Technology,0.0,-0.052853195927866636,validation,0.12623175836707937,0.24798377459248688,-0.12175201622540752,0.15701047302749488,0.625,0.875,0.875,1,0.5630325103168339,1,0
2020-12-16,JPM,104.49745178222656,Financials,1.0,0.15218443288122896,validation,0.011223089046590407,0.0018625565143884494,0.009360532532201957,0.13437570312010122,0.875,0.14285714285714285,0.14285714285714285,1,0.4644800575741286,0,0
2020-12-16,NVDA,13.20465087890625,Technology,0.0,-0.016405798608703726,validation,0.104013987574867,0.1771139466537703,-0.07309995907890332,0.18233989826529282,0.375,0.375,0.75,1,0.5601262079455162,1,0
2020-12-16,AXP,110.96762084960938,Financials,1.0,0.0688608699167561,validation,0.0360943933268895,0.07279756914220412,-0.03670317581531462,0.3090676299785084,1.0,1.0,1.0,1,0.41397532457819636,0,0
2020-12-16,CRM,219.8170623779297,Technology,0.0,-0.030677087096974143,validation,0.002130681818181818,0.07323795995670995,-0.07110727813852814,0.0031257752418754653,0.125,0.125,0.5,1,0.5251860367023744,1,0
2020-12-16,GOOGL,87.08727264404297,Technology,1.0,0.015524976865363804,validation,0.11476626019656266,0.1821930671728328,-0.06742680697627013,0.1612953221867368,0.5,0.5,0.375,1,0.5605536229307316,1,1
2020-12-16,SCHW,48.080101013183594,Financials,1.0,0.14609125263509504,validation,0.008832611987456928,0.02223652990902696,-0.01340391792157003,0.11822156969136,0.375,0.5714285714285714,0.5714285714285714,1,0.43355433402889426,0,0
2020-12-16,GS,215.3345184326172,Financials,1.0,0.2068755158227693,validation,0.007478408810848198,0.021083706767933474,-0.013605297957085276,0.09137614678899082,0.125,0.42857142857142855,0.7142857142857143,1,0.4438528457311053,0,0
2020-12-16,MRK,64.05425262451172,Pharma,1.0,0.04208918854954535,validation,0.10961024498886414,0.14966592427616926,-0.04005567928730512,0.3372507366545604,0.75,0.875,0.75,1,0.48563619327159246,0,0
2020-12-16,AAPL,124.18621063232422,Technology,1.0,0.00015659811633783605,validation,0.1772557180259843,0.24907992886429878,-0.07182421083831447,0.8786635853012749,1.0,1.0,0.625,1,0.5518127547342172,1,1
2020-12-16,AVGO,37.76226806640625,Technology,1.0,0.09009963681737587,validation,0.15459406290196473,0.12228555575172136,0.03230850715024339,0.49151998716972056,0.875,0.25,0.125,1,0.5304328248665386,1,1
2020-12-16,AMZN,162.04800415039062,Technology,0.0,-0.03708783577517771,validation,0.06158147842327034,0.19594654456922733,-0.134365066145957,0.20993053458169736,0.25,0.625,1.0,1,0.5563759154232066,1,0
2020-12-16,MSFT,209.4750518798828,Technology,0.0,-0.012951629268225906,validation,0.14711246806489015,0.2015774033973309,-0.054464935332440755,0.3588644320539419,0.75,0.75,0.25,1,0.5499298087638194,1,0
2020-12-16,BMY,49.636985778808594,Pharma,1.0,0.07912042679248255,validation,0.027394532245730307,0.06426045118531735,-0.03686591893958705,0.06856333984608637,0.125,0.125,0.625,1,0.5082148670306459,1,1
2020-12-16,LLY,162.7196502685547,Pharma,1.0,0.15361813279169767,validation,0.18928685204569243,0.11005779820689028,0.07922905383880216,1.723342103627587,1.0,0.5,0.125,1,0.4988087803963773,0,0
2020-12-17,NVDA,13.303118705749512,Technology,1.0,0.001836288779727191,validation,0.104013987574867,0.1771139466537703,-0.07309995907890332,0.18233989826529282,0.375,0.375,0.75,2,0.5516012464816777,1,1
2020-12-17,MSFT,209.60877990722656,Technology,1.0,0.022422783096736065,validation,0.14711246806489015,0.2015774033973309,-0.054464935332440755,0.3588644320539419,0.75,0.75,0.25,2,0.5380268638321419,1,1
2020-12-17,MRK,64.04622650146484,Pharma,1.0,0.03307409334998046,validation,0.10961024498886414,0.14966592427616926,-0.04005567928730512,0.3372507366545604,0.75,0.875,0.75,2,0.48990586895799926,0,0
2020-12-17,JPM,103.63146209716797,Financials,1.0,0.1443905305553197,validation,0.011223089046590407,0.0018625565143884494,0.009360532532201957,0.13437570312010122,0.875,0.14285714285714285,0.14285714285714285,2,0.5065833814765228,1,1
2020-12-17,LLY,163.26817321777344,Pharma,1.0,0.16584583674885,validation,0.18928685204569243,0.11005779820689028,0.07922905383880216,1.723342103627587,1.0,0.5,0.125,2,0.4244262908369699,0,0
2020-12-17,AMGN,194.72540283203125,Pharma,1.0,0.09133368397066066,validation,0.12132370004796014,0.14155978773767347,-0.02023608768971332,0.7155762387079113,0.875,0.75,0.375,2,0.48022049192686245,0,0
2020-12-17,SCHW,48.173133850097656,Financials,1.0,0.13190407765163603,validation,0.008832611987456928,0.02223652990902696,-0.01340391792157003,0.11822156969136,0.375,0.5714285714285714,0.5714285714285714,2,0.4503202461623791,0,0
2020-12-17,MS,54.536800384521484,Financials,1.0,0.1572599437834239,validation,0.009458752641379166,0.042652258509948325,-0.03319350586856916,0.10229201076996176,0.5,0.8571428571428571,0.8571428571428571,2,0.4350649925211315,0,0
2020-12-17,GILD,48.16022491455078,Pharma,1.0,0.1510072860694338,validation,0.08847202601925162,0.15020204343112453,-0.06173001741187292,0.3087417598165664,0.375,1.0,1.0,2,0.46059229565771337,0,0
2020-12-17,AXP,110.948974609375,Financials,1.0,0.08751151124333534,validation,0.0360943933268895,0.07279756914220412,-0.03670317581531462,0.3090676299785084,1.0,1.0,1.0,2,0.4403468585649096,0,0
2020-12-17,GS,215.9175567626953,Financials,1.0,0.1883563776022017,validation,0.007478408810848198,0.021083706767933474,-0.013605297957085276,0.09137614678899082,0.125,0.42857142857142855,0.7142857142857143,2,0.45415190444145553,0,0
2020-12-17,BMY,49.796234130859375,Pharma,1.0,0.06777161319660263,validation,0.027394532245730307,0.06426045118531735,-0.03686591893958705,0.06856333984608637,0.125,0.125,0.625,2,0.5120206073065547,1,1
2020-12-17,ABBV,84.91840362548828,Pharma,1.0,0.08625429846569199,validation,0.05267977088777645,0.08905167055426712,-0.03637189966649067,0.5161755075311067,0.25,0.375,0.5,2,0.4745691183889632,0,0
2020-12-17,CRM,222.0779266357422,Technology,0.0,-0.010977319860198786,validation,0.002130681818181818,0.07323795995670995,-0.07110727813852814,0.0031257752418754653,0.125,0.125,0.5,2,0.5223079515402941,1,0
2020-12-17,BAC,25.275218963623047,Financials,1.0,0.12174808365003975,validation,0.010016607923016362,0.02255909543055712,-0.012542487507540757,0.10202715268737214,0.625,0.7142857142857143,0.42857142857142855,2,0.4492589202944218,0,0
2020-12-17,PFE,28.832027435302734,Pharma,0.0,-0.04023131078626063,validation,0.09091924931418068,0.07033070179849484,0.020588547515685847,0.2493602414992568,0.625,0.25,0.25,2,0.5172547594612847,1,0
2020-12-17,META,272.0906066894531,Technology,0.0,-0.025502741461428613,validation,0.12623175836707937,0.24798377459248688,-0.12175201622540752,0.15701047302749488,0.625,0.875,0.875,2,0.5511201813567184,1,0
2020-12-17,AVGO,37.86891555786133,Technology,1.0,0.09320689437377983,validation,0.15459406290196473,0.12228555575172136,0.03230850715024339,0.49151998716972056,0.875,0.25,0.125,2,0.5419895037607753,1,1
2020-12-17,GOOGL,86.26060485839844,Technology,1.0,0.08018343674130035,validation,0.11476626019656266,0.1821930671728328,-0.06742680697627013,0.1612953221867368,0.5,0.5,0.375,2,0.5541370433327619,1,1
2020-12-17,AMZN,161.8040008544922,Technology,1.0,0.00843616650982315,validation,0.06158147842327034,0.19594654456922733,-0.134365066145957,0.20993053458169736,0.25,0.625,1.0,2,0.5242309263307795,1,1
2020-12-17,WFC,25.987638473510742,Financials,1.0,0.10145903044306692,validation,0.010170011757239026,0.003501160116948112,0.006668851640290914,0.10790239163672291,0.75,0.2857142857142857,0.2857142857142857,2,0.4881819780898371,0,0
2020-12-17,AAPL,125.0510025024414,Technology,1.0,0.02587378135813112,validation,0.1772557180259843,0.24907992886429878,-0.07182421083831447,0.8786635853012749,1.0,1.0,0.625,2,0.5056084707955633,1,1
2020-12-18,BMY,50.258052825927734,Pharma,1.0,0.02490389451961006,validation,0.027394532245730307,0.06426045118531735,-0.03686591893958705,0.06856333984608637,0.125,0.125,0.625,2,0.5120206073065547,1,1
2020-12-18,NVDA,13.234066009521484,Technology,1.0,0.04486880521936998,validation,0.104013987574867,0.1771139466537703,-0.07309995907890332,0.18233989826529282,0.375,0.375,0.75,2,0.5516012464816777,1,1
2020-12-18,MRK,63.81352615356445,Pharma,1.0,0.020746777338782163,validation,0.10961024498886414,0.14966592427616926,-0.04005567928730512,0.3372507366545604,0.75,0.875,0.75,2,0.48990586895799926,0,0
2020-12-18,BAC,25.134946823120117,Financials,1.0,0.1081269007602168,validation,0.010016607923016362,0.02255909543055712,-0.012542487507540757,0.10202715268737214,0.625,0.7142857142857143,0.42857142857142855,2,0.4492589202944218,0,0
2020-12-18,ABBV,84.56217956542969,Pharma,1.0,0.0776573129596938,validation,0.05267977088777645,0.08905167055426712,-0.03637189966649067,0.5161755075311067,0.25,0.375,0.5,2,0.4745691183889632,0,0
2020-12-18,AMGN,192.40965270996094,Pharma,1.0,0.10302393566760482,validation,0.12132370004796014,0.14155978773767347,-0.02023608768971332,0.7155762387079113,0.875,0.75,0.375,2,0.48022049192686245,0,0
2020-12-18,CRM,223.56224060058594,Technology,0.0,-0.023127931678767366,validation,0.002130681818181818,0.07323795995670995,-0.07110727813852814,0.0031257752418754653,0.125,0.125,0.5,2,0.5223079515402941,1,0
2020-12-18,AAPL,123.06884002685547,Technology,1.0,0.08060930839540736,validation,0.1772557180259843,0.24907992886429878,-0.07182421083831447,0.8786635853012749,1.0,1.0,0.625,2,0.5056084707955633,1,1
2020-12-18,GS,213.88583374023438,Financials,1.0,0.19510178264994305,validation,0.007478408810848198,0.021083706767933474,-0.013605297957085276,0.09137614678899082,0.125,0.42857142857142855,0.7142857142857143,2,0.45415190444145553,0,0
2020-12-18,MSFT,208.8158721923828,Technology,1.0,0.02918693862172894,validation,0.14711246806489015,0.2015774033973309,-0.054464935332440755,0.3588644320539419,0.75,0.75,0.25,2,0.5380268638321419,1,1
2020-12-18,LLY,162.10488891601562,Pharma,1.0,0.18057182681824968,validation,0.18928685204569243,0.11005779820689028,0.07922905383880216,1.723342103627587,1.0,0.5,0.125,2,0.4244262908369699,0,0
2020-12-18,GILD,48.168373107910156,Pharma,1.0,0.1337172973893348,validation,0.08847202601925162,0.15020204343112453,-0.06173001741187292,0.3087417598165664,0.375,1.0,1.0,2,0.46059229565771337,0,0
2020-12-18,AVGO,38.94986343383789,Technology,1.0,0.07423593402577922,validation,0.16144495805512754,0.15883739612553172,0.002607561929595828,0.49151998716972056,0.875,0.25,0.125,2,0.5620330839102936,1,1
2020-12-18,JPM,103.12053680419922,Financials,1.0,0.1404183049766521,validation,0.011223089046590407,0.0018625565143884494,0.009360532532201957,0.13437570312010122,0.875,0.14285714285714285,0.14285714285714285,2,0.5065833814765228,1,1
2020-12-18,AXP,109.57818603515625,Financials,1.0,0.08822094724699481,validation,0.0360943933268895,0.07279756914220412,-0.03670317581531462,0.3090676299785084,1.0,1.0,1.0,2,0.4403468585649096,0,0
2020-12-18,AMZN,160.08250427246094,Technology,1.0,0.03290177346333345,validation,0.06158147842327034,0.19594654456922733,-0.134365066145957,0.20993053458169736,0.25,0.625,1.0,2,0.5242309263307795,1,1
2020-12-18,SCHW,48.359195709228516,Financials,1.0,0.12928063126243727,validation,0.008832611987456928,0.02223652990902696,-0.01340391792157003,0.11822156969136,0.375,0.5714285714285714,0.5714285714285714,2,0.4503202461623791,0,0
2020-12-18,WFC,25.58199119567871,Financials,1.0,0.10306806475324826,validation,0.010170011757239026,0.003501160116948112,0.006668851640290914,0.10790239163672291,0.75,0.2857142857142857,0.2857142857142857,2,0.4881819780898371,0,0
2020-12-18,META,273.9938659667969,Technology,0.0,-0.012771335466864264,validation,0.12623175836707937,0.24798377459248688,-0.12175201622540752,0.15701047302749488,0.625,0.875,0.875,2,0.5511201813567184,1,0
2020-12-18,GOOGL,85.5523910522461,Technology,1.0,0.09148882113141421,validation,0.11476626019656266,0.1821930671728328,-0.06742680697627013,0.1612953221867368,0.5,0.5,0.375,2,0.5541370433327619,1,1
2020-12-18,MS,54.12357711791992,Financials,1.0,0.1639141507386681,validation,0.009458752641379166,0.042652258509948325,-0.03319350586856916,0.10229201076996176,0.5,0.8571428571428571,0.8571428571428571,2,0.4350649925211315,0,0
2020-12-18,PFE,28.566680908203125,Pharma,0.0,-0.031846875190289614,validation,0.09091924931418068,0.07033070179849484,0.020588547515685847,0.2493602414992568,0.625,0.25,0.25,2,0.5172547594612847,1,0
2020-12-21,ABBV,83.96308898925781,Pharma,1.0,0.0814447884229379,validation,0.05267977088777645,0.08905167055426712,-0.03637189966649067,0.5161755075311067,0.25,0.375,0.5,2,0.4745691183889632,0,0
2020-12-21,AMZN,160.3090057373047,Technology,1.0,0.02683873070378473,validation,0.06158147842327034,0.19594654456922733,-0.134365066145957,0.20993053458169736,0.25,0.625,1.0,2,0.5242309263307795,1,1
2020-12-21,CRM,222.6186065673828,Technology,0.0,-0.0030910516464097704,validation,0.002130681818181818,0.07323795995670995,-0.07110727813852814,0.0031257752418754653,0.125,0.125,0.5,2,0.5223079515402941,1,0
2020-12-21,GS,227.003662109375,Financials,1.0,0.12611851169113586,validation,0.007478408810848198,0.021083706767933474,-0.013605297957085276,0.09137614678899082,0.125,0.42857142857142855,0.7142857142857143,2,0.45415190444145553,0,0
2020-12-21,GOOGL,85.96572875976562,Technology,1.0,0.09108930837704232,validation,0.11476626019656266,0.1821930671728328,-0.06742680697627013,0.1612953221867368,0.5,0.5,0.375,2,0.5541370433327619,1,1
2020-12-21,MRK,63.620941162109375,Pharma,1.0,0.02131438060833757,validation,0.10961024498886414,0.14966592427616926,-0.04005567928730512,0.3372507366545604,0.75,0.875,0.75,2,0.48990586895799926,0,0
2020-12-21,GILD,47.72810745239258,Pharma,1.0,0.1434916150460568,validation,0.08847202601925162,0.15020204343112453,-0.06173001741187292,0.3087417598165664,0.375,1.0,1.0,2,0.46059229565771337,0,0
2020-12-21,PFE,28.339237213134766,Pharma,0.0,-0.022204450931967434,validation,0.09091924931418068,0.07033070179849484,0.020588547515685847,0.2493602414992568,0.625,0.25,0.25,2,0.5172547594612847,1,0
2020-12-21,BAC,26.073015213012695,Financials,1.0,0.06086072120165298,validation,0.010016607923016362,0.02255909543055712,-0.012542487507540757,0.10202715268737214,0.625,0.7142857142857143,0.42857142857142855,2,0.4492589202944218,0,0
2020-12-21,AAPL,124.59430694580078,Technology,1.0,0.08453565573080346,validation,0.1772557180259843,0.24907992886429878,-0.07182421083831447,0.8786635853012749,1.0,1.0,0.625,2,0.5056084707955633,1,1
2020-12-21,AVGO,38.440757751464844,Technology,1.0,0.08426583509757957,validation,0.16144495805512754,0.15883739612553172,0.002607561929595828,0.49151998716972056,0.875,0.25,0.125,2,0.5620330839102936,1,1
2020-12-21,WFC,26.058181762695312,Financials,1.0,0.07952632383330327,validation,0.010170011757239026,0.003501160116948112,0.006668851640290914,0.10790239163672291,0.75,0.2857142857142857,0.2857142857142857,2,0.4881819780898371,0,0
2020-12-21,NVDA,13.29414176940918,Technology,1.0,0.028521186423047906,validation,0.104013987574867,0.1771139466537703,-0.07309995907890332,0.18233989826529282,0.375,0.375,0.75,2,0.5516012464816777,1,1
2020-12-21,AMGN,191.4159698486328,Pharma,1.0,0.11521712425795982,validation,0.12132370004796014,0.14155978773767347,-0.02023608768971332,0.7155762387079113,0.875,0.75,0.375,2,0.48022049192686245,0,0
2020-12-21,AXP,108.55245208740234,Financials,1.0,0.08738330470354372,validation,0.0360943933268895,0.07279756914220412,-0.03670317581531462,0.3090676299785084,1.0,1.0,1.0,2,0.4403468585649096,0,0
2020-12-21,BMY,49.37423324584961,Pharma,1.0,0.04942695983260337,validation,0.027394532245730307,0.06426045118531735,-0.03686591893958705,0.06856333984608637,0.125,0.125,0.625,2,0.5120206073065547,1,1
2020-12-21,SCHW,48.14521026611328,Financials,1.0,0.12850271983676698,validation,0.008832611987456928,0.02223652990902696,-0.01340391792157003,0.11822156969136,0.375,0.5714285714285714,0.5714285714285714,2,0.4503202461623791,0,0
2020-12-21,LLY,159.62698364257812,Pharma,1.0,0.22135326403547384,validation,0.18928685204569243,0.11005779820689028,0.07922905383880216,1.723342103627587,1.0,0.5,0.125,2,0.4244262908369699,0,0
2020-12-21,JPM,106.991455078125,Financials,1.0,0.09067995742029988,validation,0.011223089046590407,0.0018625565143884494,0.009360532532201957,0.13437570312010122,0.875,0.14285714285714285,0.14285714285714285,2,0.5065833814765228,1,1
2020-12-21,MSFT,212.63702392578125,Technology,1.0,0.015094959735579616,validation,0.14711246806489015,0.2015774033973309,-0.054464935332440755,0.3588644320539419,0.75,0.75,0.25,2,0.5380268638321419,1,1
2020-12-21,MS,57.201663970947266,Financials,1.0,0.09287924106804946,validation,0.009458752641379166,0.042652258509948325,-0.03319350586856916,0.10229201076996176,0.5,0.8571428571428571,0.8571428571428571,2,0.4350649925211315,0,0
2020-12-21,META,270.41534423828125,Technology,1.0,0.006268501078324329,validation,0.12623175836707937,0.24798377459248688,-0.12175201622540752,0.15701047302749488,0.625,0.875,0.875,2,0.5511201813567184,1,1
2020-12-22,AAPL,128.1407928466797,Technology,1.0,0.08371252828854114,validation,0.1772557180259843,0.24907992886429878,-0.07182421083831447,0.8786635853012749,1.0,1.0,0.625,2,0.5056084707955633,1,1
2020-12-22,AMZN,160.3260040283203,Technology,1.0,0.027281868256064268,validation,0.06158147842327034,0.19594654456922733,-0.134365066145957,0.20993053458169736,0.25,0.625,1.0,2,0.5242309263307795,1,1
2020-12-22,META,264.76495361328125,Technology,1.0,0.0408852513964677,validation,0.12623175836707937,0.24798377459248688,-0.12175201622540752,0.15701047302749488,0.625,0.875,0.875,2,0.5511201813567184,1,1
2020-12-22,AMGN,186.09396362304688,Pharma,1.0,0.1634009393684115,validation,0.12132370004796014,0.14155978773767347,-0.02023608768971332,0.7155762387079113,0.875,0.75,0.375,2,0.48022049192686245,0,0
2020-12-22,GS,220.91732788085938,Financials,1.0,0.13175238247060816,validation,0.007478408810848198,0.021083706767933474,-0.013605297957085276,0.09137614678899082,0.125,0.42857142857142855,0.7142857142857143,2,0.45415190444145553,0,0
2020-12-22,AXP,106.8179931640625,Financials,1.0,0.06132514259136301,validation,0.0360943933268895,0.07279756914220412,-0.03670317581531462,0.3090676299785084,1.0,1.0,1.0,2,0.4403468585649096,0,0
2020-12-22,AVGO,38.81899642944336,Technology,1.0,0.07317028110879087,validation,0.16144495805512754,0.15883739612553172,0.002607561929595828,0.49151998716972056,0.875,0.25,0.125,2,0.5620330839102936,1,1
2020-12-22,MSFT,213.9266357421875,Technology,1.0,0.024962168050319367,validation,0.14711246806489015,0.2015774033973309,-0.054464935332440755,0.3588644320539419,0.75,0.75,0.25,2,0.5380268638321419,1,1
2020-12-22,BMY,48.91242218017578,Pharma,1.0,0.06376553977360033,validation,0.027394532245730307,0.06426045118531735,-0.03686591893958705,0.06856333984608637,0.125,0.125,0.625,2,0.5120206073065547,1,1
2020-12-22,PFE,27.854032516479492,Pharma,1.0,0.014697811180649056,validation,0.09091924931418068,0.07033070179849484,0.020588547515685847,0.2493602414992568,0.625,0.25,0.25,2,0.5172547594612847,1,1
2020-12-22,JPM,105.36341857910156,Financials,1.0,0.09370838671781145,validation,0.011223089046590407,0.0018625565143884494,0.009360532532201957,0.13437570312010122,0.875,0.14285714285714285,0.14285714285714285,2,0.5065833814765228,1,1
2020-12-22,BAC,25.60836410522461,Financials,1.0,0.06675796605402673,validation,0.010016607923016362,0.02255909543055712,-0.012542487507540757,0.10202715268737214,0.625,0.7142857142857143,0.42857142857142855,2,0.4492589202944218,0,0
2020-12-22,MRK,63.725276947021484,Pharma,1.0,0.0217828593361864,validation,0.10961024498886414,0.14966592427616926,-0.04005567928730512,0.3372507366545604,0.75,0.875,0.75,2,0.48990586895799926,0,0
2020-12-22,GILD,46.472530364990234,Pharma,1.0,0.19578969660976675,validation,0.08847202601925162,0.15020204343112453,-0.06173001741187292,0.3087417598165664,0.375,1.0,1.0,2,0.46059229565771337,0,0
2020-12-22,WFC,25.53790283203125,Financials,1.0,0.11325965612923117,validation,0.010170011757239026,0.003501160116948112,0.006668851640290914,0.10790239163672291,0.75,0.2857142857142857,0.2857142857142857,2,0.4881819780898371,0,0
2020-12-22,CRM,227.2386932373047,Technology,0.0,-0.022710773979733867,validation,0.002130681818181818,0.07323795995670995,-0.07110727813852814,0.0031257752418754653,0.125,0.125,0.5,2,0.5223079515402941,1,0
2020-12-22,LLY,157.67869567871094,Pharma,1.0,0.27369237395838897,validation,0.18928685204569243,0.11005779820689028,0.07922905383880216,1.723342103627587,1.0,0.5,0.125,2,0.4244262908369699,0,0
2020-12-22,ABBV,83.22634887695312,Pharma,1.0,0.08747457520843094,validation,0.05267977088777645,0.08905167055426712,-0.03637189966649067,0.5161755075311067,0.25,0.375,0.5,2,0.4745691183889632,0,0
2020-12-22,MS,56.1981315612793,Financials,1.0,0.08613438376302263,validation,0.009458752641379166,0.042652258509948325,-0.03319350586856916,0.10229201076996176,0.5,0.8571428571428571,0.8571428571428571,2,0.4350649925211315,0,0
2020-12-22,GOOGL,85.25502014160156,Technology,1.0,0.10118478191418245,validation,0.11476626019656266,0.1821930671728328,-0.06742680697627013,0.1612953221867368,0.5,0.5,0.375,2,0.5541370433327619,1,1
